study_hours,attendance,previous_marks,assignments_completed,sleep_hours,exam_score
3.229578905510417,72.61089704449036,67.40076440492264,6,7.860062381549952,61.72659894779012
4.2037541078613545,61.2302411469991,70.54499530156971,7,4.135837106127799,64.69513700185757
7.820614994179322,72.62197580663467,79.55609780497451,6,4.32602295630246,80.91930592074587
1.1295413976678028,57.04285101898999,52.56501077322143,4,6.319656884061664,44.4764949865401
2.0446537645622462,58.819349325311165,94.7983653831208,6,8.5461010293078,63.55113606272039
1.4140237781957747,74.91838863697399,93.61362391807307,9,6.693508989763571,70.5448925642014
1.3665592208707311,70.9462724752274,75.76791274908153,3,6.489062540171451,57.878436280525165
8.699145256099065,95.742295053405,50.974834801102986,4,4.527368499783153,64.28398176304526
7.332920734420213,68.11969495583165,77.41255333372102,8,7.283900523621471,66.38898733306003
5.267564461785927,79.02941751390217,43.97091249385467,4,8.110515803001128,57.47537083663997
1.8805074458590134,81.61321439597651,41.68588762131933,7,5.902100037537812,47.908876408004474
5.4245428760514915,50.654722829416684,54.17255886811675,5,7.8780592546266375,55.31416382430801
5.261245937025091,83.17686860083553,65.4442626206624,8,8.822383269504058,73.66409245438705
2.5588168291901368,58.90179834348757,87.75498779746093,10,5.018832295638445,65.2015782486089
4.904664843141758,98.05351587347275,79.99429883714694,4,6.6166481559737065,80.65231655569409
4.586542609576361,57.43313638765565,80.84885866599896,8,5.435689790422877,69.14871183408899
6.542650882469948,70.73120618635119,63.402133394644146,8,7.964272095169196,74.52671266437925
6.715842857808794,54.26748340393219,59.02642459008296,8,6.887966829405787,70.0634079221527
1.4077360879484007,99.84371259229736,60.40713196415315,5,7.172912087751518,55.581154456038966
4.371513531638241,75.10975051656213,94.32072600548318,10,7.989570798079471,86.1875689950619
6.632739241428127,79.76925086600218,42.206005527686536,9,5.979852363312275,68.2869934090118
5.528226327220789,53.353823869421376,87.68673228673467,6,8.575450342035216,74.392894899669
8.7084085706949,87.49802351995889,71.82714747148164,8,6.6651443362307,78.49952971920139
6.928242684570505,60.49527965477929,64.12384805542747,3,4.7897741141767405,53.20256132584574
2.466409843732867,94.90271447203568,79.88917132283251,9,7.479495590844012,78.92739850516
1.6351187266038685,60.25698202410036,66.76679177835865,7,7.966306752191272,59.53043423872121
6.78177350385684,59.534386033183324,88.03827809449133,5,5.583808385337633,66.82306430983542
1.2386017948745964,51.827483392404744,89.53860252061922,4,8.285896284993765,52.85253697009374
6.2719802314611695,73.60334725549995,63.194650978040045,5,8.530716273828832,74.6970728818426
9.462072172824618,78.24205666313082,55.22552884792783,4,5.3845224368890445,65.220816224775
6.179267600882911,53.285431971417616,72.57926807263493,5,8.91760736357611,75.17427954670808
4.493529335858697,88.77638083475053,90.17998400891801,4,4.703557640243792,66.68236771801423
6.789593965981179,72.66444173740138,51.58642039531166,8,5.01007834201245,70.81805943795115
5.12427601442365,76.219513466379,74.26316209599156,6,4.921124196190131,66.42254884889655
5.910551103843415,72.03813734691141,74.73581210508863,4,8.469948550039351,72.69254143331405
9.473183278988726,70.0381530437663,80.32121623284046,10,7.271462761624809,84.83975407931936
4.474923740206968,77.9820165654109,47.23622268199929,4,4.760521416111365,54.800237182219824
9.650715074415228,57.76201229653562,79.37037305751487,3,6.2016170918417455,73.28461564624678
9.148155777604574,59.09640652476355,89.99678863661026,4,7.07649012534901,72.70908051262705
2.762120213103668,93.08928105067587,49.88257098786331,3,4.417320424946917,57.76383424383467
1.624251707876489,97.30577310668164,53.06488287081327,7,8.412081842036693,60.652551417284386
1.9070020123968399,68.66546581398765,93.42673017229018,8,8.018017677207677,68.83690863668365
1.1639964308639477,63.53723365717769,49.95373239902194,3,6.526033867883191,39.834706206001506
1.8499866468033557,82.19997716195078,86.99118013532686,6,8.835633076295853,56.296279730413445
7.147060960747211,70.43670855490481,67.07528210464191,9,6.088804896375498,74.23308025536146
1.6406978361420608,51.26931778301724,53.59770909217474,8,8.920551595182488,65.98201546700895
3.8707806726438516,57.80762986830952,87.89124456998812,3,7.339599994018135,66.2588539531917
8.60387779872509,85.79861144236988,64.4917890251466,8,7.173356366269707,81.3839385325469
1.209447421622433,82.94619709550757,68.31495446613296,10,4.829774476478925,62.769974498210466
8.330216343300421,51.354799625174174,59.75783531698711,8,8.40963879152322,72.11355961522419
3.5366929729605996,61.098608096647474,72.61229682892102,8,6.137448439603076,66.7731175207188
2.0634834485949063,61.55373982940357,48.99381299217625,7,4.811167028912397,44.6523904288592
7.270634488277356,83.59463717993643,61.509484515846836,6,4.063037599878795,76.1627369436547
6.660485621018956,50.98552688771821,93.31767772844081,5,6.798778418191913,75.26858408840732
8.897248121743477,55.205429099228695,54.197338798562015,5,6.636998110613382,70.03160595788752
7.615639394234972,89.99580426865947,76.12051654977107,3,7.596768111845793,78.66335132357806
8.231328373463636,58.927233102716684,57.88545353235822,8,8.45129026508901,73.2251388226047
3.538311153141758,82.63730539259373,82.54102191276303,3,4.397032923215147,66.528749907881
2.5969558940175053,61.90913905233633,47.19805133950924,7,7.657482451701812,57.24564302038932
7.755532764767725,54.97206963796726,93.34015747931997,7,4.937059720487911,74.80075273098991
8.261512653405376,62.1586095499727,64.95842477610016,4,8.29088526578582,67.10383785513797
9.91454627800606,86.11334659278296,52.982775484055516,10,8.09531756930828,85.81413403404576
4.713559092202838,92.78482340531428,44.0423211031507,7,6.703968774927722,73.14186944518453
4.348162772135049,91.51099322834958,49.33668477981474,4,7.551213993116558,55.904839286216486
7.987716646677971,69.85917648092274,68.58756717058097,6,5.571750565918742,65.24448012525646
4.06723186227716,83.40425682853231,58.53517470372074,3,6.355839494664073,60.25933997478886
9.376815930432082,60.24921477079105,85.58858512354352,9,8.108184488552357,86.04354205367348
8.725714766587107,64.65738651305067,63.698813801399325,6,6.296325985866069,73.25131199286834
4.860946246375165,94.81679092605599,53.679284992319644,7,5.788991326627209,69.4691061613175
7.757839610123476,50.6500961755368,73.94297426322166,6,6.4710622362515,68.59506631123686
7.7908858667621415,54.2754265427234,78.87274692869951,6,8.141246262186092,81.29845883639257
1.9281148195233935,60.394312757301364,49.187304934552245,10,5.676040236854364,47.34657706297128
9.1229761601161,51.32661019369099,49.21905689585747,10,4.868807965678719,66.13113285924771
5.547271352030714,59.071771754489866,42.01692848134486,10,7.560070101653904,63.284996164011375
8.438117194969674,79.15207804848461,80.50211082861023,6,8.12989106354041,73.94789275589798
3.880446409275506,71.0712275296249,76.50924901919927,7,4.503187392617667,64.5456129818121
9.059709056465804,94.63358555384875,66.10469816623976,9,5.199370563779723,93.14579987191844
4.502815108607468,90.87217808692205,86.42937469330585,8,4.7098599488049695,76.71818709152572
1.0975388633226852,67.0908675848938,84.31185841225292,6,5.739707057910833,60.703333164710294
9.148437787773373,62.971171671564626,72.19449004182137,4,6.251754894527063,66.22316546853516
1.821580091075202,68.98462040836334,87.75492042822923,7,7.744131684816532,63.28890610286675
3.873822738313734,79.51474712574039,51.32126655202225,6,7.25573792440837,59.33937961561479
9.550557703457244,63.403182041143815,46.155579066875035,9,7.104642837392156,72.58993084260257
9.555464322438006,81.2074453924567,54.83622863343443,8,5.761874733048272,84.81148445230663
6.160940993109575,70.47058260956203,43.13977708491232,10,8.2072377654238,71.95762432968756
6.686534909528193,77.602359042599,69.21432404005677,7,6.356435836990823,68.18037029879292
5.036009697804878,71.80632645676583,91.51331307622289,5,8.895524690075773,75.62364836380631
3.638896945282581,64.72328797709588,42.16389473676803,8,7.170710691478684,59.58905221247344
3.957980908329244,97.42266534810784,46.716045270551476,4,4.631323707822514,64.59750108944436
7.052666104693346,88.18028970798804,64.87094655558894,6,7.38088781037717,83.42161289862611
7.77137076493912,57.00565878832263,91.36312596403477,9,5.625520077158495,75.13882851665805
8.124211393532637,93.42339879489563,57.388585773721275,5,7.431635983430487,71.76030234205066
8.106563285150985,74.37155991247567,67.89791447786158,9,4.348205740812029,70.78898898059381
1.8208549274382133,94.72761134470457,42.28650724777157,5,4.874407185879797,52.12430021944804
5.449782742323233,89.99276279736577,48.15887605291489,7,8.278686294528931,71.68078853778461
1.5180288401497986,71.26067522346167,94.26465676273658,5,5.135897785117574,67.46220830312397
5.94575994091362,51.12346541600587,93.08152830398251,4,8.1852056262147,69.37517520548235
4.973774512360393,63.4338679692473,40.27169895139253,4,5.3963804422720525,50.171555784628396
8.989337644824698,77.08171073304334,92.34964819827815,3,7.214409550293539,81.92186576634327
4.158235112968708,81.67391099130737,75.15159657985252,4,7.470752867549155,62.6545828636034
2.053603147848453,62.894384271660115,87.73550619860121,8,6.563273765725265,76.18922317131566
2.2869251384755227,56.96780370364121,65.01069205986225,5,5.526553383483656,44.45071963795115
7.85359568545725,91.74651183996495,68.35778157185877,4,5.063221881855481,75.06487642152611
6.56396256984635,99.22010903517761,66.88656191413061,7,4.165946772812131,86.06488012660981
1.9101040851051123,76.28450911513428,76.67753416503574,9,5.519732006203619,65.90337897006069
1.756961255034977,58.583964292415175,47.68081901159721,10,7.265813952656416,54.65825869181934
7.30872218313208,63.61536632596845,41.648547442997284,9,8.691524092242414,67.07450825041178
1.6548670572777417,50.919533827373336,56.9361467875155,3,8.35602241131526,45.901959138795554
8.396740533613206,95.71494032802495,78.75744195051557,9,7.830323882676513,96.74238525725308
7.3561800444084655,55.88755414450706,51.10193986676216,5,7.9422367162664935,52.07584776679553
1.7321390257770979,78.82582377571268,77.03878383287045,3,7.324924517379976,66.64053168209365
1.7635394267667273,63.7027610343603,93.34516253589987,5,5.3014342878300145,54.01973611185615
9.87975620651058,77.70890012578967,45.16453936841801,7,8.535975153529149,75.37869086560634
4.368437161805083,82.57101941759322,76.99311650238195,3,7.35366155952917,64.36922216766146
4.335779323602019,91.48709018536007,64.40626206175142,6,6.8022031549022,71.77806897762629
8.315196105317522,60.32106358803016,87.7478239907628,8,4.554947346067405,70.75692894417885
9.525237196454729,50.549791432924025,49.74323841960623,8,6.235277719032127,71.91965342469155
9.874009574405838,56.844281503440364,78.09442737243904,5,6.301791356009631,86.24776199605029
7.780403667330475,95.00093209240526,86.09634093064606,9,8.32281804761335,84.03709249527063
4.386336269778242,93.69450387812577,91.95378207107129,10,6.733241100938942,84.65737320428936
1.7515064502880189,79.87065510851542,77.57864155593052,10,5.902002744852048,65.21211422549706
7.994322243346931,80.02584302168268,67.3446120204635,6,8.884001642553297,80.20908764344553
6.025638247622245,83.25183372731277,73.98159821106677,3,4.553602966631578,67.22087536791418
4.817998083222786,58.76856393117248,87.7897741463295,6,6.112742141559723,64.97937603108711
9.157189465852625,95.72059729624799,71.38353606513563,6,4.210123375857027,83.88766860844665
2.000777340755362,70.93852624460365,41.67128828332603,9,7.699520603834651,65.45922255080549
5.433625938617732,69.15692641247487,91.20217825288378,10,8.590382760995753,80.86981372788743
1.1021828029067717,75.94588526414188,77.92397130673587,3,5.400186647752447,58.61809607381651
5.217945777947136,52.348298338752755,77.20823621774855,7,8.291708383995605,61.61975348952038
1.5067294811365362,58.31416843780397,51.86213338187444,9,5.461091152309489,48.08291509507411
2.0693612464126474,86.90168082131852,76.23870086279615,6,8.553850808219575,69.68631577782156
2.057736220993944,54.139933396256325,61.662542310978715,6,7.769809517983919,61.368476255506295
6.842892719044572,80.1576054733194,75.81781373728207,7,8.024533884207193,80.19457791526139
7.71440391338881,62.26745548406605,45.86261666693949,6,4.090032778002272,60.136401279956885
6.250318885874437,69.46478070209884,76.18149175316698,6,8.814051785370129,73.65694872864779
9.659552936270877,64.43468683853499,94.96775491738666,6,7.633354960351616,79.12919681602996
4.373835215713337,67.78363582324747,42.65166213733058,8,5.523755476930667,61.222327745001884
3.571408776536747,85.95229525921228,93.74458013217244,9,8.146973324294235,84.59860843170794
8.817392153705143,64.85608578115875,62.379937839757886,4,5.40760599207465,66.11863750938916
3.0123625466750736,78.32023201484486,87.89143976854925,9,8.363769197830639,72.99195475999682
9.669002854965502,73.80252010995498,83.03120162320505,7,4.562901952059685,83.92479075218395
1.109390272208347,83.1835582681324,71.18589435426674,6,7.518429887303979,59.25996476093499
9.728909440368751,96.84148696623791,80.61470650882296,9,6.703492383224551,92.58988660522368
1.388439207555185,86.62860486051252,88.31835587157414,8,4.482672350977204,78.60503729229812
9.02028802328264,60.74701892953784,62.22771769080681,10,5.2094691412941945,75.38013073539732
5.749309981776698,51.55915675306424,57.986823885978126,7,4.062020181386574,57.42943072978171
9.936683165073703,63.113202214991254,76.71763620599717,5,6.34383982732253,74.24143012737794
1.6641690826185898,79.75389653501274,84.43152680676923,9,5.506326303800002,72.15564104363011
5.984688559611887,52.57129067421252,81.92568241271387,5,6.9917874214887945,66.26791534679528
9.72372282057189,74.81831236006181,83.8797506872249,6,5.4861890385430865,79.41713419454861
5.707880597531339,79.84214244584446,63.957082314711315,8,5.499595557534923,77.52347751860283
6.664587743217362,66.71219454084805,84.98088188962619,8,7.715965993658017,85.64776357636948
7.261738200861554,88.54561018729109,46.61149804538346,9,4.240714179891767,69.01279381378994
5.090869582909959,55.32991265668859,69.94690038784672,7,8.514474975959935,57.22549745695791
6.648022720756571,53.75688908679044,40.31672632739669,7,8.261319371955906,65.95318479294855
6.258828807307902,86.40943781018017,57.852220644514865,8,7.339023416132033,70.52097195150127
9.110422094418901,74.77456581030992,60.15538441792688,7,6.966107850536922,80.93554786035355
1.409017423073121,84.4201198213868,61.789498038509045,8,8.461512490698262,53.7754163267213
3.528668706330073,71.74136693018731,78.25069636794242,9,4.926650897643572,73.12185999789486
9.553703356689029,62.32010166195534,61.370695569869014,4,4.394845810954143,62.21447864272234
9.012374055018247,90.95511588371,64.6781492442392,8,5.1975508495476905,85.5245303266252
5.100910775071417,89.97079394844897,53.064927198088014,5,7.9728913935009516,66.7087103169003
6.581193380213831,84.73482354272133,60.528848539613705,7,4.173351333632416,65.69899813474821
3.496430646830194,63.607256861498136,52.49982949947333,8,6.914034175417449,57.27169229307557
2.6930904375138516,79.51153334345435,44.0257758072644,8,8.97718758095655,64.22712203756758
5.173285644459839,68.04869484700134,73.18967263597578,9,8.278480469187697,74.21024234845653
4.180170052234475,54.579103666331704,76.7517039205259,7,6.607228445217947,67.15000557090724
6.252905006657849,95.86567877311214,74.0719690305288,4,4.318204546433211,82.02068038809193
1.6996117326848634,56.84093154594807,65.49217240903148,9,8.156867571928549,51.94257345428191
9.769553268995498,97.51186769104012,60.888217909857644,4,6.9948925408860525,88.14927088393524
9.875896700316426,72.30028864789779,87.4833507264504,10,4.574664985297834,89.10626380361452
